id,number,started_at,manufactured_at,line,SMMainGroup,product_group,product_material,felt_speed,revs,scrap_rate,sheets,cosmos_flow_inlet,cosmos_flow_outlet,cosmos_flow_diff,cosmos_solids,cosmos_feed_age,tread_roll_pressure,tread_roll_left_nip_pressure,tread_roll_right_nip_pressure,feed_age,cement_batch_setpoint,silica_batch_setpoint,pulp_batch_setpoint,spheres_batch_setpoint,cement_batch_error,silica_batch_error,pulp_batch_error,additive_1_batch_setpoint,additive_1_batch_error,greensheet_test_moisture,agipulper_flow_rate,sludge_rec_flow,machine_cone_1_underflow,cosmos_coat_weight,cosmos_coat_weight_set_point,agipulper_percent_solids,main_vac,innertub_1_5,inner_tub_6_9,flocculent_flow,pulp_freeness,pulp_consistency,silica_sa,silica_40micron,lda_filtration_time,lda_bulk_density,lda_solids,cosmos_cement_sp,cosmos_cement_error,cosmos_silica_sp,cosmos_silica_error,feed_temperature,machine_cone_solids,mor,mor_filled,mor_in_spec,ilb,ilb_filled,ilb_in_spec,cosmos_fracture
392768,692096,12/17/2018 4:47,12/17/2018 5:10,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.684,7,0,43,107.419,91.8088,15.6105,25.2847,18,32.94055,31.9469,33.9342,10.2449,832,887,5916,230,-0.1833,-0.0254,-26.1978,44,-1.0508,,512.729,12.0756,1102.14,10.0021,10,17.1317,90,70,80,16.4637,416.848,3.379,378.505,82.2,29,225.027,7.06,401,4.9574,171,-0.2299,109.893,10.9291,,11.51,1,,1.727,1,78
392769,864227,12/17/2018 4:52,12/17/2018 5:15,SM3,2000036,Plank,5/16TexturedPlankB4,348.552,3,2,108,0,0,0,0,0,31.3329,31.2298,31.436,0,860.7,1818,6278.26,0,-1.0798,-2.2509,0.1094,104.7,-0.9398,,429.489,90.5023,451.623,0,0,21.6003,0,0,0,0,559.288,3.584,378.505,82.2,0,0,0,0,0,0,0,0,0,10.13,10.13,1,1.2775,1.2775,1,0
392770,864228,12/17/2018 4:52,12/17/2018 5:15,SM3,2000036,Plank,5/16TexturedPlankB4,348.552,3,2,108,0,0,0,0,0,31.3329,31.2298,31.436,0,860.7,1818,6278.26,0,-1.0798,-2.2509,0.1094,104.7,-0.9398,,429.489,90.5023,451.623,0,0,21.6003,0,0,0,0,559.288,3.584,378.505,82.2,0,0,0,0,0,0,0,0,0,,10.13,1,,1.2775,1,0
392771,487377,12/17/2018 4:53,12/17/2018 5:17,SM1,2000015,Backer,G2BackerA5,367.06,5,4,73,83.8925,91.7968,12.5614,22.2491,18,32.22185,32.7975,31.6462,9.3362,568,1122,4058,1571,-0.0593,-8.7288,8.6085,60,-1,,427.891,0.1497,735.018,6.4235,6.5,21.9971,0,0,0,15.8349,416.848,3.379,378.505,82.2,29,225.027,7.06,401,4.7969,171,0.1839,115.003,0,,7.4275,1,,0.937,1,64
392772,487378,12/17/2018 4:53,12/17/2018 5:17,SM1,2000015,Backer,G2BackerA5,367.06,5,4,73,83.8925,91.7968,12.5614,22.2491,18,32.22185,32.7975,31.6462,9.3362,568,1122,4058,1571,-0.0593,-8.7288,8.6085,60,-1,,427.891,0.1497,735.018,6.4235,6.5,21.9971,0,0,0,15.8349,416.848,3.379,378.505,82.2,29,225.027,7.06,401,4.7969,171,0.1839,115.003,0,,7.4275,1,,0.937,1,64
392773,692097,12/17/2018 5:11,12/17/2018 5:34,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.683,7,2,42,108.198,92.5792,15.6192,25.1491,19,32.9561,31.9589,33.9533,11.069,832,887,5916,230,0.1138,-0.1028,-2.7303,44,-1,61.73,513.927,1.6428,1135.22,9.9959,10,17.1829,90,70,80,16.5192,416.848,3.379,378.505,82.2,22,212.729,7.05,401,3.7082,171,0.6195,110.258,10.7271,,11.51,1,,1.727,1,78
392774,692098,12/17/2018 5:11,12/17/2018 5:34,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.683,7,2,42,108.198,92.5792,15.6192,25.1491,19,32.9561,31.9589,33.9533,11.069,832,887,5916,230,0.1138,-0.1028,-2.7303,44,-1,,513.927,1.6428,1135.22,9.9959,10,17.1829,90,70,80,16.5192,416.848,3.379,378.505,82.2,22,212.729,7.05,401,3.7082,171,0.6195,110.258,10.7271,,11.51,1,,1.727,1,78
392777,487379,12/17/2018 5:18,12/17/2018 5:42,SM1,2000015,Backer,G2BackerA5,366.445,5,0,72,85.4757,79.9297,12.6556,22.2768,20,32.21385,32.7844,31.6433,9.2625,568,1122,4058,1571,-0.6579,-9.178,8.3386,60,-1,,430.517,-0.0291,741.322,6.5182,6.5,22.1374,0,0,0,15.8337,416.848,3.379,378.505,82.2,22,212.729,7.05,401,4.4709,171,-0.1597,114.989,0,,7.4275,1,,0.937,1,64
392778,487380,12/17/2018 5:18,12/17/2018 5:42,SM1,2000015,Backer,G2BackerA5,366.445,5,0,72,85.4757,79.9297,12.6556,22.2768,20,32.21385,32.7844,31.6433,9.2625,568,1122,4058,1571,-0.6579,-9.178,8.3386,60,-1,,430.517,-0.0291,741.322,6.5182,6.5,22.1374,0,0,0,15.8337,416.848,3.379,378.505,82.2,22,212.729,7.05,401,4.4709,171,-0.1597,114.989,0,,7.4275,1,,0.937,1,64
392779,692099,12/17/2018 5:34,12/17/2018 6:04,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.64,7,0,42,98.8408,83.3044,15.5364,24.7951,27,32.92315,31.9319,33.9144,17.2722,832,887,5916,230,-1.6818,0.1832,-3.3361,44,-1.0964,,515.156,1.5855,1181.89,9.9489,10,17.1766,90,70,80,16.4409,416.848,3.379,378.505,82.2,22,212.729,7.05,401,3.6868,171,0.1755,108.856,10.4766,,11.51,1,,1.727,1,78
392780,692100,12/17/2018 5:34,12/17/2018 6:04,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.64,7,0,42,98.8408,83.3044,15.5364,24.7951,27,32.92315,31.9319,33.9144,17.2722,832,887,5916,230,-1.6818,0.1832,-3.3361,44,-1.0964,,515.156,1.5855,1181.89,9.9489,10,17.1766,90,70,80,16.4409,416.848,3.379,378.505,82.2,22,212.729,7.05,401,3.6868,171,0.1755,108.856,10.4766,,11.51,1,,1.727,1,78
392781,487381,12/17/2018 5:42,12/17/2018 6:06,SM1,2000015,Backer,G2BackerA5,366.892,5,0,72,82.7,77.5465,12.528,22.2084,24,32.22255,32.7893,31.6558,9.7124,568,1122,4058,1571,0.5607,-8.8393,8.2632,60,-1,47.7,427.434,0.0892,739.554,6.4193,6.5,22.2787,0,0,0,15.8986,416.848,3.379,378.505,82.2,22,212.729,7.05,401,4.3141,171,0.1637,114.981,0,,7.4275,1,,0.937,1,64
392782,487382,12/17/2018 5:42,12/17/2018 6:06,SM1,2000015,Backer,G2BackerA5,366.892,5,0,72,82.7,77.5465,12.528,22.2084,24,32.22255,32.7893,31.6558,9.7124,568,1122,4058,1571,0.5607,-8.8393,8.2632,60,-1,,427.434,0.0892,739.554,6.4193,6.5,22.2787,0,0,0,15.8986,416.848,3.379,378.505,82.2,22,212.729,7.05,401,4.3141,171,0.1637,114.981,0,,7.4275,1,,0.937,1,64
392775,864227,12/17/2018 5:15,12/17/2018 6:28,SM3,2000036,Plank,5/16TexturedPlankB4,341.513,3,46,108,0,0,0,0,0,31.282,31.1692,31.3948,0,860.7,1818,6278.26,0,-4.348,-1.5547,0.2209,104.7,-0.5824,,436.214,91.6961,430.077,0,0,22.3254,0,0,0,0,558.714,3.416,378.505,82.2,0,0,0,0,0,0,0,0,0,10.13,10.13,1,1.2775,1.2775,1,0
392776,864228,12/17/2018 5:15,12/17/2018 6:28,SM3,2000036,Plank,5/16TexturedPlankB4,341.513,3,46,108,0,0,0,0,0,31.282,31.1692,31.3948,0,860.7,1818,6278.26,0,-4.348,-1.5547,0.2209,104.7,-0.5824,,436.214,91.6961,430.077,0,0,22.3254,0,0,0,0,558.714,3.416,378.505,82.2,0,0,0,0,0,0,0,0,0,,10.13,1,,1.2775,1,0
392783,692101,12/17/2018 6:05,12/17/2018 6:28,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.697,7,2,42,97.6015,81.9797,15.6218,25.1203,18,32.92005,31.937,33.9031,11.2875,832,887,5916,230,-0.3874,-0.3423,-0.755,44,-1.236,,518.326,1.5749,1248.31,10.0046,10,17.1914,90,70,80,16.4947,411.559,3.643,378.505,82.2,22,212.729,7.05,401,5,171,0.7137,110.447,10.4033,,11.51,1,,1.727,1,78
392784,692102,12/17/2018 6:05,12/17/2018 6:28,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.697,7,2,42,97.6015,81.9797,15.6218,25.1203,18,32.92005,31.937,33.9031,11.2875,832,887,5916,230,-0.3874,-0.3423,-0.755,44,-1.236,,518.326,1.5749,1248.31,10.0046,10,17.1914,90,70,80,16.4947,411.559,3.643,378.505,82.2,22,212.729,7.05,401,5,171,0.7137,110.447,10.4033,,11.51,1,,1.727,1,78
392785,487383,12/17/2018 6:07,12/17/2018 6:30,SM1,2000015,Backer,G2BackerA5,367.095,5,0,72,83.6333,82.0053,12.6348,22.3293,19,32.20975,32.7727,31.6468,8.9649,568,1122,4058,1571,-0.2965,-8.2982,8.2088,60,-0.9035,,438.179,-0.0291,744.194,6.5085,6.5,22.1989,0,0,0,15.8646,411.559,3.643,378.505,82.2,22,212.729,7.05,401,5,171,-0.2229,115.019,0,,7.4275,1,,0.937,1,64
392786,487384,12/17/2018 6:07,12/17/2018 6:30,SM1,2000015,Backer,G2BackerA5,367.095,5,0,72,83.6333,82.0053,12.6348,22.3293,19,32.20975,32.7727,31.6468,8.9649,568,1122,4058,1571,-0.2965,-8.2982,8.2088,60,-0.9035,,438.179,-0.0291,744.194,6.5085,6.5,22.1989,0,0,0,15.8646,411.559,3.643,378.505,82.2,22,212.729,7.05,401,5,171,-0.2229,115.019,0,,7.4275,1,,0.937,1,64
392787,692103,12/17/2018 6:28,12/17/2018 6:52,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.896,7,2,42,98.2417,82.6097,15.632,25.3391,18,32.9121,31.9305,33.8937,11.2114,832,887,5907,230,-0.6559,0.0991,5.6324,44,-0.4703,,513.037,2.0137,1327.21,10.0051,10,17.1677,90,70,80,16.4291,411.559,3.643,378.505,82.2,22,212.729,7.05,401,9.3043,171,-0.2811,109.925,10.2285,,11.51,1,,1.727,1,78
392788,692104,12/17/2018 6:28,12/17/2018 6:52,SM2,2000156,4/4Trim,4/4RusticGrainTrimD16,317.896,7,2,42,98.2417,82.6097,15.632,25.3391,18,32.9121,31.9305,33.8937,11.2114,832,887,5907,230,-0.6559,0.0991,5.6324,44,-0.4703,,513.037,2.0137,1327.21,10.0051,10,17.1677,90,70,80,16.4291,411.559,3.643,378.505,82.2,22,212.729,7.05,401,9.3043,171,-0.2811,109.925,10.2285,,11.51,1,,1.727,1,78
